user_id,item_id,rank,score,model
96f7ece618d49d656aaa32043516a80f,100000000000,4,1.815439,pytorch_lightgcn_causal
96f7ece618d49d656aaa32043516a80f,5089267,5,1.660814,pytorch_lightgcn_causal
96f7ece618d49d656aaa32043516a80f,6946625,6,1.249635,pytorch_lightgcn_causal
96f7ece618d49d656aaa32043516a80f,6737464,7,1.158761,pytorch_lightgcn_causal
96f7ece618d49d656aaa32043516a80f,6940276,8,1.052184,pytorch_lightgcn_causal
96f7ece618d49d656aaa32043516a80f,5706773,9,0.962327,pytorch_lightgcn_causal
96f7ece618d49d656aaa32043516a80f,7596939,10,0.894958,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,7694047,1,2.353630,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,6999009,2,2.286519,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,5284203,3,1.985880,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,7920226,4,1.646734,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,5089253,5,1.575351,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,5911914,6,1.481033,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,7283905,7,1.349761,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,7321794,8,1.295539,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,5089275,9,1.283612,pytorch_lightgcn_causal
971569c015b4a4a95f24892cadd870ae,8240587,10,1.088992,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,7321794,1,1.975819,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,7596939,2,1.148898,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,7081550,3,1.124704,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,6055052,4,1.116191,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,5853579,5,1.092996,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,7920226,6,1.077937,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,8264403,7,0.855454,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,5911914,8,0.829090,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,5089267,9,0.745539,pytorch_lightgcn_causal
9723d90db034b5be6a96d3857f10f273,7694071,10,0.733682,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,8240587,1,3.093526,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,5963066,2,2.720684,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,7596939,3,2.353983,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,6946625,4,1.845175,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,6703015,5,1.815772,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,5853579,6,1.789639,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,7437788,7,1.463019,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,5089275,8,1.324777,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,5089267,9,1.182066,pytorch_lightgcn_causal
97393a92078ef96189b1b3a98e135733,6940276,10,1.095478,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,5089267,1,1.731901,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,100000000000,2,1.640595,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,8264403,3,1.450833,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,8051124,4,1.303646,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,7437788,5,1.073697,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,6946625,6,1.062054,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,7321794,7,1.047895,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,5464261,8,0.927074,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,8514651,9,0.902564,pytorch_lightgcn_causal
978b3e7e528eae74b919db03cea68f26,6940276,10,0.877882,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,8264403,1,1.891859,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,5089267,2,1.757169,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,6946625,3,1.330079,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,5464261,4,1.303720,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,8514651,5,1.195036,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,7321794,6,1.053790,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,8051124,7,0.879851,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,6940276,8,0.829369,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,6737464,9,0.783422,pytorch_lightgcn_causal
979fd5039ea8eb74b8e3ad6eeeb6d99d,6627510,10,0.769530,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,7321794,1,2.377267,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,8264403,2,2.309253,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,7694047,3,1.964482,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,6055052,4,1.771907,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,6737464,5,1.698920,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,100000000000,6,1.698323,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,6001251,7,1.653513,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,5911914,8,1.327881,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,5089267,9,1.288891,pytorch_lightgcn_causal
97c691890d8a8542088f1703cc91a20e,6999009,10,0.914903,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,100000000000,1,2.908541,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,5706773,2,2.339033,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,5464261,3,1.749802,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,5963066,4,1.667350,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,7437786,5,1.530898,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,8514651,6,1.485756,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,8058010,7,1.351435,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,7651931,8,1.123653,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,6737464,9,1.048042,pytorch_lightgcn_causal
97cd31451f89dbc0bb7cd1732e3f5700,5089253,10,0.857469,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,7321794,1,2.065930,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,8514651,2,1.855315,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,5089267,3,1.794656,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,7437788,4,1.136176,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,6946625,5,1.055970,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,8264403,6,1.023208,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,5464261,7,0.910915,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,6940276,8,0.883703,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,6627510,9,0.841517,pytorch_lightgcn_causal
97e536ba2392b048caa91b9ffc031804,6737464,10,0.790239,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,8240587,1,3.366748,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,7596939,2,2.206970,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,5853579,3,2.133627,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,6946625,4,2.081573,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,5963066,5,1.916553,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,6703015,6,1.870425,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,5089275,7,1.394047,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,5089267,8,1.054221,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,7437788,9,0.934929,pytorch_lightgcn_causal
981cc7261dea650de0c1461763982b89,7321794,10,0.779833,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,5853579,1,1.571391,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,7437786,2,1.242247,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,1861102,3,0.981349,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,5089253,4,0.723933,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,5284203,5,0.691156,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,5911914,6,0.467988,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,6001251,7,0.421189,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,5963066,8,0.361302,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,100000000000,9,0.315621,pytorch_lightgcn_causal
982070feb5c9f925057a07a27c9748b9,7694071,10,0.304234,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,5464261,1,2.680312,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,7596939,2,1.882358,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,5853579,3,1.807272,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,7283905,4,1.757400,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,7437788,5,1.710203,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,8051124,6,1.646562,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,8240587,7,1.270596,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,6737464,8,1.232475,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,7920226,9,1.211053,pytorch_lightgcn_causal
982bc1e4b2e3fac17e7d3b27ac1933b3,5284203,10,1.134720,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,8264403,1,3.111236,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,6001251,2,2.951962,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,7421462,3,2.590346,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,100000000000,4,2.288191,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,8058010,5,2.129976,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,5089253,6,1.563534,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,6737464,7,1.330767,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,5963066,8,1.310583,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,5853579,9,1.107147,pytorch_lightgcn_causal
9857e3017686d1ef277c37afa22d2f72,6999009,10,0.929241,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,5911914,1,2.789554,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,5089267,2,2.529086,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,7321794,3,2.116421,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,8264403,4,1.685642,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,8058010,5,1.405085,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,7694071,6,1.002659,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,7437786,7,1.002006,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,7920226,8,0.980213,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,6055052,9,0.958451,pytorch_lightgcn_causal
98605fe818153068d166696064abba21,5853579,10,0.873418,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,7321794,1,2.987915,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,5911914,2,2.196245,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,7694047,3,2.112116,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,6999009,4,2.021109,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,5284203,5,1.746119,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,5089253,6,1.740238,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,7920226,7,1.666564,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,7651931,8,1.250897,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,5706773,9,1.090597,pytorch_lightgcn_causal
98774684a384596eb00ca114a735318d,100000000000,10,1.081209,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,5706773,1,2.067717,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,7283905,2,1.912531,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,7081550,3,1.693760,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,5089267,4,1.653254,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,7651931,5,1.195782,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,5089275,6,1.066435,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,5464261,7,0.991405,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,8051124,8,0.660533,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,6703015,9,0.611790,pytorch_lightgcn_causal
98774dd663661a4d2781533b831606ea,1861102,10,0.570595,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,8264403,1,2.512202,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,7596939,2,2.174555,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,5089253,3,1.879958,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,5963066,4,1.802629,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,7437786,5,1.570685,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,7694071,6,0.962625,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,5284203,7,0.602625,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,7437564,8,0.556426,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,6001251,9,0.359444,pytorch_lightgcn_causal
989d93b6635ed98f43a2863f1dd3094c,7421462,10,0.334856,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,6946625,1,2.398171,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,5089275,2,2.131966,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,5089267,3,1.845725,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,6940276,4,1.293571,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,8240587,5,1.203525,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,7321794,6,1.124305,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,5853579,7,0.880492,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,8264403,8,0.822843,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,6703015,9,0.771729,pytorch_lightgcn_causal
98b6f77df9dc357dfa8b3aadcb32f811,7437788,10,0.533789,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,7421462,1,1.982846,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,8058010,2,1.926242,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,6703015,3,1.665161,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,8051124,4,1.659558,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,8240587,5,1.499971,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,5089275,6,1.461515,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,7437788,7,1.454038,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,5464261,8,1.154979,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,7694047,9,1.098812,pytorch_lightgcn_causal
98c013c132c2a9bb9a0264cf5453f5ad,5853579,10,1.073257,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,5464261,1,2.328654,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,7437788,2,1.971248,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,7596939,3,1.742559,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,5853579,4,1.515456,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,8051124,5,1.493326,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,6737464,6,1.409210,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,7283905,7,1.405375,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,7920226,8,1.341301,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,5284203,9,1.187382,pytorch_lightgcn_causal
98caff3a0ad7d740327c4125d7a2529a,8240587,10,1.099203,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,6737464,1,2.669208,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,8264403,2,2.272915,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,6001251,3,1.340147,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,5911914,4,1.274576,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,8058010,5,1.038596,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,8051124,6,0.984629,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,5963066,7,0.885239,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,7651931,8,0.833415,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,7694047,9,0.709740,pytorch_lightgcn_causal
98eeeb4746bd65797d62b7353875ed54,6940276,10,0.698646,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,5911914,1,1.830375,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,7421462,2,1.733326,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,7596939,3,1.672565,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,8240587,4,1.460434,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,8264403,5,1.397752,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,7321794,6,1.335637,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,6999009,7,1.269542,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,6703015,8,1.111706,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,8051124,9,1.073176,pytorch_lightgcn_causal
9907356d2c11d888ead7a75083871c2e,7437786,10,1.069011,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,8058010,1,1.943244,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,7321794,2,1.807207,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,7920226,3,1.535696,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,7694047,4,1.523534,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,6940276,5,1.412330,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,6946625,6,1.342539,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,7283905,7,1.229158,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,7421462,8,0.862696,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,8240587,9,0.603881,pytorch_lightgcn_causal
991094b309ead33e1d492def1a811dec,8735304,10,0.375741,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,6737464,1,2.188372,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,5089253,2,2.174665,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,7437786,3,1.709259,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,8264403,4,1.625851,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,8240587,5,1.439418,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,7694047,6,1.381629,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,5963066,7,1.279610,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,7421462,8,1.186632,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,6999009,9,1.072520,pytorch_lightgcn_causal
99135b4686b0bde757a9dac850d7c3f1,5089275,10,1.007660,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,7283905,1,3.080532,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,5089267,2,2.226243,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,5911914,3,2.106053,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,7437788,4,2.066053,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,100000000000,5,1.944919,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,6737464,6,1.585153,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,6001251,7,1.355969,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,7081550,8,1.340630,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,7651931,9,1.233086,pytorch_lightgcn_causal
99234964eccc734ee4984ee532532704,6940276,10,1.105964,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,7321794,1,2.485181,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,5911914,2,2.141644,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,7920226,3,1.851285,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,1861102,4,1.796646,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,8058010,5,1.792888,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,7694071,6,1.755960,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,7694047,7,1.488762,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,7651931,8,1.374650,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,5963066,9,1.354386,pytorch_lightgcn_causal
996625e930d3aeb2e284d6d42aa71539,6999009,10,1.354183,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,7421462,1,2.153303,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,7437786,2,1.837544,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,7596939,3,1.828777,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,5284203,4,1.826117,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,5464261,5,1.730894,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,8264403,6,1.628859,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,8051124,7,1.593211,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,6703015,8,1.057246,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,5963066,9,1.051071,pytorch_lightgcn_causal
99868a3d6ca78d839ff38f0957b1b8b7,7920226,10,0.852055,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,5963066,1,2.867510,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,7421462,2,2.424932,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,7694047,3,1.646415,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,5089267,4,1.559634,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,5089253,5,1.417558,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,7081550,6,1.199384,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,5706773,7,1.131629,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,6737464,8,1.025286,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,7651931,9,0.738865,pytorch_lightgcn_causal
9998b33ec3f3e4e3713fbffba504451d,6001251,10,0.664754,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,8264403,1,2.239186,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,7321794,2,2.021479,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,6737464,3,1.986552,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,5089267,4,1.936550,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,7694047,5,1.225250,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,5911914,6,1.123468,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,100000000000,7,1.006144,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,6055052,8,0.816064,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,6940276,9,0.642613,pytorch_lightgcn_causal
99b8617d8e5b530ca6b1ee498d4230ad,8514651,10,0.639173,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,6946625,1,2.232054,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,7596939,2,1.738716,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,7421462,3,1.021276,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,6001251,4,0.967420,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,6703015,5,0.933498,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,5963066,6,0.767013,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,8240587,7,0.764046,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,5464261,8,0.653205,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,5853579,9,0.582559,pytorch_lightgcn_causal
99c1e4e2cb8f59b77962120a605c98da,7437786,10,0.319015,pytorch_lightgcn_causal
99c2176abf553c71b0b54912cadd1088,7081550,1,2.008622,pytorch_lightgcn_causal
99c2176abf553c71b0b54912cadd1088,6946625,2,1.865544,pytorch_lightgcn_causal
99c2176abf553c71b0b54912cadd1088,5464261,3,1.587424,pytorch_lightgcn_causal
99c2176abf553c71b0b54912cadd1088,6737464,4,1.359245,pytorch_lightgcn_causal
99c2176abf553c71b0b54912cadd1088,8240587,5,1.310007,pytorch_lightgcn_causal
99c2176abf553c71b0b54912cadd1088,7437564,6,1.160330,pytorch_lightgcn_causal
99c2176abf553c71b0b54912cadd1088,6001251,7,1.029861,pytorch_lightgcn_causal
